frame,allegro_thumb_tip_x,allegro_thumb_tip_y,allegro_thumb_tip_z,allegro_index_tip_x,allegro_index_tip_y,allegro_index_tip_z,allegro_middle_tip_x,allegro_middle_tip_y,allegro_middle_tip_z,allegro_ring_tip_x,allegro_ring_tip_y,allegro_ring_tip_z,shadow_thtip_x,shadow_thtip_y,shadow_thtip_z,shadow_fftip_x,shadow_fftip_y,shadow_fftip_z,shadow_mftip_x,shadow_mftip_y,shadow_mftip_z,shadow_rftip_x,shadow_rftip_y,shadow_rftip_z,shadow_lftip_x,shadow_lftip_y,shadow_lftip_z
53,0.07142952084541321,0.1522022783756256,-0.08171287178993225,0.061818163841962814,0.054877396672964096,0.12850268185138702,0.0660683885216713,-9.862736760624102e-08,0.12835657596588135,0.0660683810710907,-0.054626110941171646,0.12562879920005798,0.05172811458349082,0.11306936937002016,-0.07426127868661826,0.05403139275952886,0.05475824348737125,0.11243710446239163,0.05887761881043793,-0.0013155929497113174,0.11891110196743633,0.05240329095354535,-0.04517795356675351,0.11307468436813078,0.054334927330556344,-0.05302005078138518,0.10775009385434342
54,0.07305391132831573,0.15106981992721558,-0.08154208958148956,0.06284375488758087,0.05482332035899162,0.12788450717926025,0.06698919832706451,-9.548980273166308e-08,0.12774521112442017,0.06698919832706451,-0.05457282438874245,0.12501975893974304,0.05225297806332745,0.11317385528550977,-0.07315282133960788,0.054247994904476196,0.054879153952662296,0.11354457900030697,0.059081897580029755,-0.0011966387485881612,0.11998902926343687,0.052630656852322474,-0.04510614357473366,0.1141012481830655,0.05453441972199828,-0.05289775545745876,0.10880243762221975
55,0.07467231154441833,0.14991068840026855,-0.08136915415525436,0.0638621374964714,0.0547683909535408,0.1272566020488739,0.06790327280759811,-9.238066667194289e-08,0.12712615728378296,0.06790326535701752,-0.054518867284059525,0.12440305948257446,0.053271276360067524,0.11299713076440934,-0.07491307190851434,0.05529000474588526,0.054668223294025604,0.11171290093579617,0.06012102121338446,-0.001408801522060031,0.11814164052744672,0.05365974499425662,-0.04527032366857282,0.11226524124064557,0.05556529870967215,-0.053107145720415534,0.10694722333463023
56,0.07628349959850311,0.14872528612613678,-0.08119411766529083,0.06487318873405457,0.05471261963248253,0.12661905586719513,0.06881055235862732,-8.929201555929467e-08,0.1264994740486145,0.06881054490804672,-0.054464247077703476,0.12377876788377762,0.053496131766645354,0.1131167296320338,-0.0736246001712101,0.0553086106374943,0.05481978955461054,0.11298863419184754,0.060129501473591765,-0.0012564588388694468,0.11939345756340916,0.053690741536877765,-0.045163773377998664,0.11347543018512697,0.055572769335649586,-0.05294898153243005,0.1081814353955396
57,0.07788632810115814,0.1475139856338501,-0.08101699501276016,0.0658767968416214,0.0546560138463974,0.12597200274467468,0.06971100717782974,-8.622647129641337e-08,0.12586525082588196,0.06971099972724915,-0.0544089674949646,0.12314695864915848,0.05472746090923706,0.11288334149302795,-0.07552388513757492,0.05662959587292616,0.054553261262487114,0.11101096848859404,0.06144816516581435,-0.0015234218468986958,0.11739953274092445,0.05499795977770916,-0.04538366141308936,0.11149544880567333,0.05688217126487674,-0.05321157510950709,0.1061817855318917
58,0.0794796571135521,0.14627721905708313,-0.08083780854940414,0.06687286496162415,0.05459858477115631,0.12531553208827972,0.07060457020998001,-8.317866928564399e-08,0.1252235472202301,0.07060456275939941,-0.05435303598642349,0.12250769883394241,0.054714244984653826,0.11299894636417003,-0.07426542370021538,0.05649742896834331,0.05470990234817142,0.11223903865325588,0.06130620115410384,-0.0013637564231038656,0.11860809611920536,0.05487725638699801,-0.04526924087488146,0.11267002815860742,0.056740982874792,-0.05304370904896275,0.10737924951035313
59,0.08106249570846558,0.14501537382602692,-0.08065660297870636,0.06786130368709564,0.05454033985733986,0.12464972585439682,0.07149119675159454,-8.015633312652426e-08,0.1245744526386261,0.07149118185043335,-0.05429646372795105,0.12186107784509659,0.05599595330722949,0.11276820722049981,-0.07606191259545034,0.05790728353859056,0.05445552873488845,0.11036133299230297,0.06271306939492147,-0.0016174465608136184,0.11671445104952566,0.05627324497918293,-0.04548080400025038,0.11079076197649262,0.058138320096867376,-0.05329140180318637,0.10548209790558646
60,0.08263392746448517,0.1437288224697113,-0.08047337830066681,0.06884200870990753,0.05448128655552864,0.12397469580173492,0.07237087935209274,-7.716611349906088e-08,0.12391800433397293,0.07237087190151215,-0.05423924699425697,0.12120712548494339,0.055924264393214226,0.11288493922978766,-0.07480070805181663,0.0578021923077787,0.05461873818725389,0.11157066662314453,0.0625973593293202,-0.0014492042608700443,0.11790797759034657,0.0561757405402573,-0.04535343816588178,0.11195888848854947,0.058023277023602146,-0.053112606279617273,0.10667048490283962
61,0.08419299125671387,0.1424179971218109,-0.08028817921876907,0.06981490552425385,0.05442143604159355,0.1232905313372612,0.07324355840682983,-7.422986669780585e-08,0.12325428426265717,0.07324355095624924,-0.05418139696121216,0.12054592370986938,0.05714511188111586,0.11263277734530883,-0.07661980247951158,0.05918203400492043,0.05434861381056681,0.10966832540454757,0.0639733735428299,-0.0017178242852283095,0.11599098576805222,0.057540037762090386,-0.04558016652117693,0.11005861838507644,0.059389562440949735,-0.05337408818591537,0.10475208158754497
62,0.08573887497186661,0.1410832703113556,-0.08010103553533554,0.07077989727258682,0.05436079576611519,0.1225973442196846,0.07410918921232224,-7.130713441938497e-08,0.12258335947990417,0.07410918921232224,-0.0541229210793972,0.11987755447626114,0.05703077609771122,0.11274620532939761,-0.07532904155339218,0.05910460261169188,0.054514454910926984,0.11088944596407298,0.06388349419750733,-0.0015451581122570696,0.11719958151805966,0.05746603425474557,-0.04544866613835111,0.1112473687504723,0.05929949861720836,-0.05318860701548458,0.10596060411097526
63,0.08727075159549713,0.13972507417201996,-0.079911969602108,0.0717368945479393,0.05429937317967415,0.12189523130655289,0.07496773451566696,-6.842401489848271e-08,0.12190530449151993,0.07496772706508636,-0.0540638193488121,0.11920207738876343,0.058208451681490816,0.1124835410905027,-0.07720229647404725,0.06046747137357565,0.05424005208499383,0.10893135886260918,0.06524142398909316,-0.001817303048437914,0.11522841217844924,0.058811221722966156,-0.04567889057243724,0.10929536064317395,0.060647174460431816,-0.05345264037185056,0.10399019127975731
64,0.08878787606954575,0.13834376633167267,-0.07972100377082825,0.07268583029508591,0.05423717945814133,0.12118427455425262,0.07581916451454163,-6.557048948252486e-08,0.1212201789021492,0.07581915706396103,-0.05400410667061806,0.11851955950260162,0.05805044522666339,0.11259718928688384,-0.07587575003757482,0.06040420369118546,0.05441121754749265,0.11017003119817984,0.06516318826903689,-0.0016376626898119031,0.11645777477471243,0.05874653997859022,-0.0455410109899477,0.11050959490548604,0.06056749350582168,-0.05325804070527599,0.10522401820613753
65,0.09028952568769455,0.13693979382514954,-0.07952815294265747,0.07362664490938187,0.05417421832680702,0.12046455591917038,0.07666344195604324,-6.274198938172049e-08,0.12052804231643677,0.07666343450546265,-0.053943779319524765,0.1178300604224205,0.059196378233286676,0.11232095168882848,-0.07779831621095479,0.06175766657109217,0.05412924865713376,0.10816060258180882,0.06651029309265745,-0.0019166537184067503,0.11443659544031436,0.060079965368380665,-0.045778505630351816,0.10850947203982711,0.061903600682919294,-0.05352789038374301,0.10320547068520451
66,0.09177505970001221,0.1355135142803192,-0.07933346182107925,0.07455923408269882,0.05411050096154213,0.1197362020611763,0.07750052213668823,-5.995430285565817e-08,0.1198289692401886,0.07750051468610764,-0.05388284847140312,0.11713364720344543,0.059002119208836405,0.11243641655310582,-0.07643020862399993,0.061706407632269346,0.05430647500344466,0.10942171557953881,0.06644111856153344,-0.0017294047512967851,0.11569155280463875,0.06002193385330973,-0.04563316374638067,0.10975366169456047,0.06183145108173918,-0.053323631183975026,0.10446901931375496
67,0.093243807554245,0.13406534492969513,-0.07913695275783539,0.07548356801271439,0.05404603108763695,0.11899927258491516,0.0783303752541542,-5.72092417883141e-08,0.11912301927804947,0.07833036780357361,-0.053821317851543427,0.1164303869009018,0.06012034056019708,0.11214573085784614,-0.0784052420390084,0.06305091394003452,0.05401592540055814,0.10735756740146563,0.06777769129407335,-0.002016287954015641,0.11361695264215343,0.06134391852754548,-0.045879023047845226,0.1077017866468445,0.0631561830224066,-0.053600359815880266,0.10239876963526606
68,0.09469515830278397,0.13259568810462952,-0.07893864065408707,0.0763995423913002,0.05398082360625267,0.11825387924909592,0.07915297150611877,-5.450162632314459e-08,0.11841025948524475,0.07915296405553818,-0.053759194910526276,0.11572033166885376,0.059895726728581525,0.11226390221363843,-0.07699176984930714,0.06300949419663442,0.05419967823496329,0.10864447555758511,0.06771518244991875,-0.0018210365722189418,0.11490083921026284,0.0612902192628267,-0.04572580443505733,0.10897884802599045,0.06308906146687976,-0.05338612336159473,0.1036950560782841
69,0.09612856805324554,0.1311049461364746,-0.07873854786157608,0.07730710506439209,0.053914882242679596,0.11750011891126633,0.07996828109025955,-5.18034255492239e-08,0.11769073456525803,0.07996827363967896,-0.05369648337364197,0.1150035485625267,0.06110811557496526,0.11202553746697856,-0.07906934290278117,0.06446420728454293,0.05401532425348237,0.10649656924643718,0.0691612783838789,-0.001999683511741894,0.11275796663691191,0.06272012249250411,-0.04586351005523258,0.10687224502377586,0.0645224953565344,-0.05355670628822806,0.10157096721844486
70,0.09754349291324615,0.12959349155426025,-0.07853669673204422,0.07820619642734528,0.05384821817278862,0.11673806607723236,0.08077625930309296,-4.917030693718516e-08,0.11696452647447586,0.08077625185251236,-0.0536331869661808,0.114280104637146,0.061552104075487876,0.11193776144732723,-0.07782991223861953,0.06504512126631787,0.05404176669247652,0.10768890533660375,0.06973075691831275,-0.0019639612497587304,0.11397349974873588,0.06328707750795493,-0.04583259756639097,0.10811413070286349,0.06508688435899375,-0.05351477901818373,0.1028169152705951
71,0.0989394336938858,0.1280616968870163,-0.07833310961723328,0.07909674197435379,0.05378083512187004,0.11596781760454178,0.0815768837928772,-4.657822572085024e-08,0.11623167991638184,0.0815768763422966,-0.05356931313872337,0.11355005204677582,0.06191635534531911,0.11146506817690319,-0.07964724226719808,0.0655652089467946,0.05368692924352289,0.10583879636448303,0.07024134910107893,-0.002311289917444676,0.112148764419469,0.06379095049003489,-0.04617765300090204,0.106321372228397,0.06558966875146233,-0.053858220543401836,0.10102482274379244
72,0.10031584650278091,0.12651003897190094,-0.07812781631946564,0.07997868955135345,0.053712740540504456,0.11518946290016174,0.0823701024055481,-4.401251985086674e-08,0.11549228429794312,0.0823700875043869,-0.05350486934185028,0.11281347274780273,0.062367151705339914,0.11161708445045894,-0.07835948356897371,0.06632223337627413,0.0543824881711437,0.10711260539104846,0.07097161472595387,-0.0015840292214910172,0.11355688404281872,0.06452520039596553,-0.0455250655258007,0.10783051908081265,0.06631176060004838,-0.05312930915300402,0.10257557870557703
73,0.10167230665683746,0.12493885308504105,-0.0779208317399025,0.0808519795536995,0.05364394932985306,0.11440309882164001,0.08315589278936386,-4.14964915762539e-08,0.11474637687206268,0.08315587788820267,-0.05343985557556152,0.11207040399312973,0.062913374143617,0.11020573476961511,-0.08091377155913097,0.06703414168642584,0.05299798398772801,0.1044887141349159,0.07167352126569776,-0.002964738932197123,0.1109363066438846,0.0652073836160894,-0.04684966467933971,0.10524630242226655,0.06700196863656907,-0.054503252888201854,0.09996733370660486
74,0.10300836712121964,0.12334854900836945,-0.07771219313144684,0.08171655237674713,0.05357446148991585,0.11360879987478256,0.0839342251420021,-3.9015983333001714e-08,0.11399403214454651,0.08393421024084091,-0.053374283015728,0.11132092028856277,0.07275763103932867,0.10402188485030081,-0.07513476896863924,0.07047558409830744,0.053652303679126934,0.10292801432524572,0.07359082469414027,-0.0016380136951531237,0.10948518580403642,0.06731217870820004,-0.04582328928635002,0.10378416340841225,0.06841800344845406,-0.05243633511574998,0.09911147504195678
75,0.1043236255645752,0.12173950672149658,-0.07750190049409866,0.082572340965271,0.05350428819656372,0.11280667781829834,0.08470506221055984,-3.658955094465455e-08,0.11323530226945877,0.08470504730939865,-0.05330815538764,0.11056508123874664,0.07343840614725022,0.10411832287951164,-0.07622278891201108,0.07119717823532609,0.05390562454030945,0.10177325546847091,0.07435687237813471,-0.0013770987689886252,0.10834428947512578,0.06811650231540796,-0.04557445118476736,0.10266047998546934,0.06921697068726851,-0.052179881071855776,0.09799994027901494
76,0.10561763495206833,0.12011215090751648,-0.07728999853134155,0.0834193006157875,0.053433436900377274,0.11199679970741272,0.0854683667421341,-3.4176316887624125e-08,0.11247024685144424,0.0854683518409729,-0.05324147269129753,0.10980293899774551,0.07423418057161323,0.10358821210869523,-0.07572937972894166,0.07204592625974578,0.05340372027975135,0.10222161011539305,0.07521795305636549,-0.0018765147153442777,0.10879090468379363,0.06898120861310472,-0.0460243584554393,0.10313090663634014,0.07008469212244366,-0.05267839332816608,0.0984520782411223
77,0.10689003765583038,0.11846686154603958,-0.0770765021443367,0.08425737172365189,0.0533619187772274,0.11117926239967346,0.08622411638498306,-3.179922458684814e-08,0.1116989254951477,0.08622410148382187,-0.05317424610257149,0.10903456062078476,0.07456410390394244,0.10318283785188986,-0.07695675221151381,0.07242183333251301,0.05316080049983056,0.10099899160718297,0.07561013505244424,-0.0021125738154625364,0.10759672984111954,0.06938702255183374,-0.046277315830406146,0.10196021231628528,0.07048813424606895,-0.05291808559514127,0.09729221318910214
78,0.1081404760479927,0.11680402606725693,-0.07686145603656769,0.08508649468421936,0.053289733827114105,0.11035415530204773,0.08697228133678436,-2.943465204907625e-08,0.11092139780521393,0.08697227388620377,-0.05310647934675217,0.10825998336076736,0.07532298881287539,0.1030133712803104,-0.07637290927714938,0.07323924303439627,0.053541233051843336,0.10163482196424775,0.07646405132768791,-0.0017075734318425114,0.10834796165904116,0.07027843474840559,-0.045946501003881375,0.1027916078499555,0.07137427639830173,-0.05252734982654622,0.09816570307651648
79,0.10936859250068665,0.11512403935194016,-0.07664486765861511,0.08590661734342575,0.05321689695119858,0.10952158272266388,0.08771280944347382,-2.7124377410814304e-08,0.11013773828744888,0.08771280199289322,-0.05303817614912987,0.10747930407524109,0.07551325385506749,0.10200961715838447,-0.07818908264380069,0.07349245987050597,0.05261402885770768,0.09977096401345008,0.07672448431639056,-0.002630307958990793,0.10649905523197253,0.07053771457268884,-0.04681867448803741,0.10098104070454622,0.0716380028948115,-0.05345030782254516,0.09633706213359287
80,0.11057406663894653,0.11342727392911911,-0.07642675936222076,0.08671770244836807,0.05314341187477112,0.10868159681558609,0.08844568580389023,-2.4841300572120417e-08,0.10934798419475555,0.08844567835330963,-0.05296934396028519,0.10669255256652832,0.07555825653588778,0.10175415386592912,-0.07729194187552252,0.07355617024533057,0.05310223543354175,0.10074423705527441,0.07681805292808233,-0.0021075475859101698,0.10764122446110427,0.07066836668086857,-0.046389584780697726,0.10223983869649284,0.07176588367520899,-0.0529459019071223,0.09764861678428483
81,0.1117565855383873,0.11171413213014603,-0.07620716094970703,0.08751967549324036,0.05306928977370262,0.10783430933952332,0.08917088061571121,-2.2577705038884233e-08,0.10855220258235931,0.08917087316513062,-0.052899982780218124,0.10589979588985443,0.07658267548178631,0.10108789978133435,-0.07950495373650994,0.07472959594816773,0.05265225101797066,0.09849915456404712,0.07800149429460584,-0.0025461083407132008,0.1054463148777563,0.07184976171892196,-0.04679178363233015,0.10011258659380373,0.07295133993182673,-0.05338781753964244,0.09551094659371787
82,0.11291582882404327,0.10998501628637314,-0.0759861096739769,0.08831248432397842,0.052994534373283386,0.10697981715202332,0.08988833427429199,-2.0387506793895227e-08,0.10775046795606613,0.0898883268237114,-0.052830107510089874,0.10510110855102539,0.07697974526948656,0.10090465753241513,-0.07842250643212373,0.0751677477010279,0.05292278670450328,0.0996078637745688,0.07845222554723855,-0.002252691170747052,0.10666156698616154,0.07231484425373512,-0.04653262428258588,0.10141217267715313,0.07341787856351782,-0.0531037960194287,0.0968328976348768
83,0.11405149102210999,0.10824033617973328,-0.07576362788677216,0.08909610658884048,0.05291915684938431,0.10611817985773087,0.09059804677963257,-1.822106554527636e-08,0.1069428101181984,0.09059804677963257,-0.05275971069931984,0.10429652780294418,0.07733247074761292,0.10005768912394333,-0.08048628094702694,0.07561331166877208,0.052330849946226214,0.09753790321283007,0.07890389761951741,-0.0028316926941984568,0.10465025225098502,0.07276769595040218,-0.04710886227077322,0.09945966117931333,0.07387323181964905,-0.05368640562095723,0.09488374228648513
84,0.11516330391168594,0.10648047924041748,-0.0755397379398346,0.08987046033143997,0.052843160927295685,0.10524950176477432,0.09129994362592697,-1.6114531931066267e-08,0.10612933337688446,0.09129994362592697,-0.05268881097435951,0.10348614305257797,0.07712173900389985,0.09651829917597729,-0.0828044794128344,0.07583609355869968,0.0539082304283732,0.0954073758952491,0.07921835071575499,-0.0009810593878606328,0.10374479667086585,0.07319095511038161,-0.0455414779639629,0.09956182358631091,0.07433534284284368,-0.05191931425790981,0.09518966949074573
85,0.11625099927186966,0.10470584034919739,-0.075314462184906,0.0906355008482933,0.05276655778288841,0.10437388718128204,0.0919940397143364,-1.401277938128942e-08,0.10531004518270493,0.0919940397143364,-0.052617404609918594,0.10266996920108795,0.0789730575139945,0.09571991387344288,-0.08114133326441161,0.07778518877253848,0.053000050459762076,0.096894634582204,0.08116805746804089,-0.001887265678693967,0.10518162356844964,0.07513564968128278,-0.04640246561986001,0.10098308475331116,0.07628199256702484,-0.05281073210644132,0.0965925317717162
86,0.11731433123350143,0.10291680693626404,-0.07508783042430878,0.0913911908864975,0.05268935486674309,0.1034914031624794,0.09268028289079666,-1.197426691135206e-08,0.10448502004146576,0.09268028289079666,-0.052545495331287384,0.10184808820486069,0.08385464122947967,0.088831457556096,-0.0771365705257933,0.07925891123733145,0.05301143412906748,0.09383719161999186,0.08261043234728803,-0.0012665268322441755,0.10136921413420279,0.07698514650472864,-0.04607833682939773,0.09671876613298544,0.07809551570392917,-0.05154167036715066,0.09270173241136609
87,0.11835303902626038,0.10111377388238907,-0.0748598724603653,0.09213747829198837,0.05261155590415001,0.10260213911533356,0.09335862845182419,-9.94585835911721e-09,0.10365432500839233,0.09335862845182419,-0.05247309431433678,0.10102055221796036,0.08465046030147319,0.08884970643794249,-0.07731339781984059,0.07966050560294377,0.0530045751418477,0.09355154526847363,0.08300720556072462,-0.0012787944730115047,0.10102216209981654,0.07740277043213922,-0.04609219557537238,0.09630618342717696,0.07847358886028247,-0.05156019843030532,0.09231655496740378
88,0.11936690658330917,0.09929714351892471,-0.07463061809539795,0.09287429600954056,0.05253317579627037,0.10170619934797287,0.09402904659509659,-7.941385327114858e-09,0.10281803458929062,0.09402904659509659,-0.05240020528435707,0.10018744319677353,0.0855296707243372,0.08867326142743624,-0.077804498000885,0.08023618659960483,0.05297237799071525,0.09297941218255283,0.08357934481428564,-0.0013082776807412772,0.10043859529930027,0.07799163840586074,-0.04613016840859304,0.09570179755385788,0.07902919693723273,-0.051598445670625596,0.09174036474178451
89,0.12035570293664932,0.09746730327606201,-0.07440008968114853,0.09360163658857346,0.05245421454310417,0.10080363601446152,0.09469150751829147,-5.9696581011792205e-09,0.101976178586483,0.09469150751829147,-0.052326831966638565,0.09934878349304199,0.08642341703916104,0.0880718508653992,-0.07808078058975314,0.08087477675608591,0.05262131503839408,0.09263038075167236,0.0842137156936249,-0.0016513509500342433,0.1001068017234153,0.07863960509642974,-0.04648619387562549,0.09537473992287979,0.07964850209555223,-0.05195040224284174,0.09144186148813996
90,0.12131921201944351,0.095624640583992,-0.07416831701993942,0.09431938827037811,0.052374690771102905,0.09989460557699203,0.09534601122140884,-4.041344148220105e-09,0.10112879425287247,0.09534601122140884,-0.05225297436118126,0.09850462526082993,0.08685442022421164,0.08746111040413528,-0.07865560702578944,0.08104658974731441,0.05240825754540916,0.09198758049048712,0.08438147596837761,-0.0018494786046044254,0.09951923345701412,0.07882187384263381,-0.04670361004426492,0.0948227969881554,0.07980538271292854,-0.05215967187483888,0.09092203938628525
91,0.12225724756717682,0.09376953542232513,-0.07393533736467361,0.09502755105495453,0.05229460075497627,0.09897913783788681,0.09599248319864273,-2.123381026564175e-09,0.10027596354484558,0.09599248319864273,-0.05217864736914635,0.0976550430059433,0.08789187286771671,0.08705481687379887,-0.07856679788223106,0.08190385878853973,0.052497417823692216,0.09201247573748023,0.08523590246127802,-0.0017397934887794376,0.09962569211559046,0.07968734435471662,-0.046616935243834326,0.09499027618561662,0.08065030559650331,-0.05206064607116776,0.09112128265649717
92,0.12316958606243134,0.09190244227647781,-0.07370118051767349,0.09572610259056091,0.05221395567059517,0.09805731475353241,0.09663092344999313,-2.4365962025818533e-10,0.09941773116588593,0.09663093090057373,-0.05210384353995323,0.0968000739812851,0.08775668721126388,0.08656877340929732,-0.07994294738596748,0.08157686791261021,0.052570320263282705,0.09057470763783909,0.08490598586398909,-0.001643057926317968,0.0982894994458089,0.0793692528333307,-0.04654527821814175,0.09373095257403691,0.08031734904572874,-0.051974457546774294,0.08989313533219823
93,0.12405608594417572,0.09002366662025452,-0.07346587628126144,0.09641491621732712,0.05213276669383049,0.09712928533554077,0.09726125746965408,1.606492605610299e-09,0.09855418652296066,0.09726126492023468,-0.052028581500053406,0.09593981504440308,0.08954277223395057,0.08626785284820797,-0.07895371166623444,0.08330457842380162,0.05285767187014748,0.09149598577406028,0.08663130912508601,-0.0013286580488767754,0.09931779636418944,0.08109890198892188,-0.046256567416981385,0.09484724189268108,0.08203568772605334,-0.05166686303774535,0.09103758266447567
94,0.12491652369499207,0.08813367038965225,-0.07322945445775986,0.09709399193525314,0.05205104127526283,0.09619511663913727,0.09788349270820618,3.4100349211030334e-09,0.09768533706665039,0.09788350015878677,-0.05195285379886627,0.09507427364587784,0.0886988558542141,0.08476812973709931,-0.08102773063242559,0.08237681466444804,0.051559787248715135,0.08937630795059906,0.08569797110812152,-0.0026181564252942633,0.0972268269838873,0.08016629968356775,-0.047510417646568555,0.09279248048940156,0.08110042430580432,-0.05295598933409731,0.08897804403945991
95,0.12575076520442963,0.08623283356428146,-0.07299194484949112,0.09776327013969421,0.051968783140182495,0.09525489807128906,0.09849758446216583,5.204732200780882e-09,0.09681126475334167,0.09849758446216583,-0.051876671612262726,0.09420352429151535,0.09055474916001037,0.08261978438690279,-0.08284994957533495,0.08370893866147498,0.053328357842938205,0.08698972940551099,0.08700792005635084,-0.0006573127366068444,0.09560114152305933,0.08150815156087647,-0.04575475680847691,0.09177239470994074,0.0824225363889073,-0.05101848096883461,0.08813225826949976
96,0.12655861675739288,0.0843215361237526,-0.07275337725877762,0.09842272847890854,0.05188600718975067,0.09430870413780212,0.09910350292921066,6.930983342812169e-09,0.0959319993853569,0.09910350292921066,-0.051800038665533066,0.0933276116847992,0.09098741353422451,0.081480695451924,-0.08097260330957474,0.08411468750112426,0.05210356301309413,0.08876036086690423,0.08740887451047913,-0.0018842058331649762,0.09733711386350125,0.0819073847213544,-0.0469183877915201,0.09349925134949802,0.08282153701546836,-0.0522375505337461,0.0898387741133626
97,0.1273399442434311,0.08240020275115967,-0.07251377403736115,0.09907230734825134,0.05180271342396736,0.09335663169622421,0.09970119595527649,8.63850768695329e-09,0.09504762291908264,0.09970120340585709,-0.05172295868396759,0.09244660288095474,0.09759459002403133,0.07341327960867632,-0.07395601395078155,0.08545850002513442,0.05210263130730064,0.0867660058117038,0.08884537655177802,-0.0014639528094444027,0.09397481550967544,0.0838808370198644,-0.046820462284917645,0.08887319494565117,0.08466138366196913,-0.05115382618022015,0.08588594759552935
98,0.12809458374977112,0.0804692730307579,-0.07227317988872528,0.09971193224191666,0.05171891674399376,0.09239881485700607,0.1002907007932663,1.0332062316820156e-08,0.0941580981016159,0.1002907007932663,-0.0516454316675663,0.09156046062707901,0.09796278433556214,0.07313779955494325,-0.07464629624970928,0.0857560999561135,0.052134401499841644,0.08604330426445439,0.08915430156215859,-0.0014219415855586963,0.0932963207409299,0.08420442569445448,-0.04679630698824197,0.08822842019235821,0.08495755169995327,-0.05112833427746783,0.08527373920920849
99,0.1288224309682846,0.07852903008460999,-0.07203161716461182,0.10034161806106567,0.05163462087512016,0.09143528342247009,0.1008719652891159,1.2010202610213128e-08,0.09326348453760147,0.1008719652891159,-0.05156745761632919,0.09066924452781677,0.09886234127554636,0.07271771896024953,-0.07500340439968822,0.08664327712726702,0.05209764114243351,0.0856584523625588,0.09004785506498468,-0.0014205902103861911,0.0929711598834363,0.08510633849401375,-0.046816329903692784,0.08796048386018734,0.08583683842013559,-0.051142196224231246,0.0850372320104855
100,0.12952329218387604,0.07658003270626068,-0.07178913056850433,0.10096129029989243,0.05154983699321747,0.09046613425016403,0.10144494473934174,1.3630396367148023e-08,0.09236384183168411,0.10144494473934174,-0.05148904770612717,0.0897730365395546,0.09878390243716093,0.0719688406774545,-0.07604572810930726,0.08652088557661612,0.05181162547292284,0.08457885333006379,0.08992806005888399,-0.0016557290122268496,0.09196985693099943,0.08499455997551318,-0.04707603071342644,0.08703355585901382,0.08570714471058308,-0.05139179653566864,0.08414183574923999
101,0.13019709289073944,0.07462257146835327,-0.07154574990272522,0.10157091170549393,0.051464568823575974,0.08949149399995804,0.10200963914394379,1.5238160955277635e-08,0.09145917743444443,0.10200963169336319,-0.05141020193696022,0.08887182176113129,0.09998142650653419,0.07171298531348912,-0.07545077884894812,0.08774799221900755,0.05211095808016395,0.08513056093825849,0.0911565946617003,-0.0012965419179494454,0.09262212887715927,0.0862256155713575,-0.046744688188918845,0.08778382620247954,0.08692512482107809,-0.05104543874555118,0.08492231793099797
102,0.13084369897842407,0.07265707105398178,-0.07130151242017746,0.1021704226732254,0.051378827542066574,0.08851145207881927,0.10256598889827728,1.6811448233511328e-08,0.09054955840110779,0.10256598144769669,-0.051330920308828354,0.08796565979719162,0.09943352348634035,0.0705123705339435,-0.07718461136182637,0.08719302049955573,0.051128100153597575,0.08337358215920655,0.09059662808817079,-0.002230870169747788,0.09089319439034226,0.08566666397662556,-0.04765156843152928,0.08610352402505743,0.08636020510246475,-0.051982755987754085,0.08324268294271404
103,0.13146302103996277,0.07068394124507904,-0.07105644792318344,0.10275978595018387,0.051292624324560165,0.08752608299255371,0.10311400145292282,1.834656160326631e-08,0.0896349549293518,0.10311400145292282,-0.051251206547021866,0.0870545357465744,0.09983443495287866,0.0683500526014744,-0.07834668270156096,0.08762229543557987,0.051893114296196516,0.08188542680637696,0.0910149351887569,-0.001193944930998223,0.08996754118546846,0.08608527322514839,-0.04678429386689744,0.08569237025811442,0.0867646610868812,-0.05098245199426332,0.08296331211249187
104,0.13205493986606598,0.0687035620212555,-0.07081060111522675,0.10333897173404694,0.05120595917105675,0.0865354910492897,0.1036536693572998,1.986499675865616e-08,0.08871537446975708,0.10365366190671921,-0.051171060651540756,0.08613845705986023,0.10143714462904961,0.0675952111618657,-0.07705398082322293,0.08930510718588007,0.05122144699652919,0.08313457106927878,0.0926916744008127,-0.0017986437999195106,0.09119362415599183,0.08775868390706784,-0.047354199865384264,0.08693666870359341,0.08843606270312118,-0.05158092765832506,0.08420184189831353
105,0.13261938095092773,0.06671630591154099,-0.07056398689746857,0.10390792787075043,0.051118846982717514,0.08553977310657501,0.10418493300676346,2.1337578814950575e-08,0.08779086917638779,0.10418492555618286,-0.051090482622385025,0.08521746844053268,0.10261062255983669,0.06623135636887412,-0.0779319183812923,0.09057335263912288,0.05233350150058116,0.08157123677767154,0.09395879302384272,-0.0004411211046361438,0.0899623458845739,0.08903345107011791,-0.04613045807747927,0.08603207445749511,0.08973662107633333,-0.050195291882646376,0.08339574284067017
